Country,RIC,Company Name,GICS Sector ,GICS Industry
China,688328.SS,Shenzhen S-king Intelligent Equipment Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,605208.SS,Shanghai Yongmaotai Automotive Technology Co Ltd,Consumer Discretionary,Automobile Components
China,603759.SS,Haitian Water Group Co Ltd,Utilities,Water Utilities
China,688696.SS,XGIMI Technology Co Ltd,Consumer Discretionary,Household Durables
China,688079.SS,Hangzhou MDK Opto Electronics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605060.SS,Allied Machinery Co Ltd,Industrials,Machinery
China,605298.SS,Jiangsu Bide Science and Technology Co Ltd,Industrials,Machinery
China,688183.SS,Shengyi Electronics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605268.SS,Wangli Security & Surveillance Product Co Ltd,Industrials,Building Products
China,688619.SS,ROPEOK Technology Group Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605133.SS,Jiangsu Rongtai Industry Co Ltd,Consumer Discretionary,Automobile Components
China,605081.SS,Shanghai Taihe Water Technology Development Co Ltd,Industrials,Commercial Services & Supplies
China,688665.SS,Cubic Sensor and Instrument Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688070.SS,Chengdu JOUAV Automation Tech Co Ltd,Industrials,Aerospace & Defense
China,688059.SS,Zhuzhou Huarui Precision Cutting Tools Co Ltd,Industrials,Machinery
China,605077.SS,Zhejiang Huakang Pharmaceutical Co Ltd,Consumer Staples,Food Products
China,688687.SS,Beijing Kawin Technology Share-Holding Co Ltd,Health Care,Biotechnology
China,605337.SS,Zhe Jiang Li Zi Yuan Food Co Ltd,Consumer Staples,Food Products
China,600916.SS,China National Gold Group Gold Jewellery Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,688607.SS,CareRay Digital Medical Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,688628.SS,Uni-Trend Technology China Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605368.SS,Henan Lantian Gas Co Ltd,Utilities,Gas Utilities
China,605303.SS,Hangzhou Landscaping Co Ltd,Industrials,Commercial Services & Supplies
China,605055.SS,Zhejiang Yingfeng Technology Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,688350.SS,Jiangsu Feymer Technology Co Ltd,Materials,Chemicals
China,605398.SS,Shanghai New Centurion Network Information Technology Co Ltd,Information Technology,IT Services
China,688689.SS,Changzhou Galaxy Century Microelectronics Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688680.SS,Shanghai HIUV New Materials Co Ltd,Materials,Chemicals
China,688669.SS,Polyrocks Chemical Co Ltd,Materials,Chemicals
China,605228.SS,Shentong Technology Group Co Ltd,Consumer Discretionary,Automobile Components
China,605005.SS,CWB Automotive Electronics Co Ltd,Consumer Discretionary,Automobile Components
China,688317.SS,Shanghai ZJ Bio-Tech Co Ltd,Health Care,Health Care Equipment & Supplies
China,688819.SS,Tianneng Battery Group Co Ltd,Consumer Discretionary,Automobile Components
China,601956.SS,Hubei Donper Electromechanical Group Co Ltd,Industrials,Machinery
China,688656.SS,HOB Biotech Group Corp Ltd,Health Care,Biotechnology
China,605277.SS,Xinya Electronic Co Ltd,Industrials,Electrical Equipment
China,605155.SS,Zhejiang Xidamen New Material Co Ltd,Industrials,Building Products
China,688686.SS,OPT Machine Vision Tech Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688618.SS,3onedata Co Ltd,Information Technology,Communications Equipment
China,688698.SS,Suzhou Veichi Electric Co Ltd,Industrials,Electrical Equipment
China,688063.SS,Pylon Technologies Co Ltd,Industrials,Electrical Equipment
China,605377.SS,Hangzhou Huawang New Material Technology Co Ltd,Materials,Paper & Forest Products
China,605179.SS,Zhejiang Yiming Food Co Ltd,Consumer Staples,Food Products
China,688679.SS,Anhui Tongyuan Environment Energy Saving Co Ltd,Industrials,Commercial Services & Supplies
China,688658.SS,Youcare Pharmaceutical Group Co Ltd,Health Care,Pharmaceuticals
China,688560.SS,Crown Advanced Material Co Ltd,Materials,Chemicals
China,688678.SS,Freewon China Co Ltd,Industrials,Machinery
China,605186.SS,Shanghai General Healthy Information and Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,688668.SS,Dongguan Dingtong Precision Metal Co Ltd,Industrials,Electrical Equipment
China,605500.SS,Forest Packaging Group Co Ltd,Materials,Containers & Packaging
China,688699.SS,Shenzhen Sunmoon Microelectronics Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688510.SS,Wuxi Hyatech Co Ltd,Industrials,Aerospace & Defense
China,605299.SS,Shuhua Sports Co Ltd,Consumer Discretionary,Leisure Products
China,605151.SS,West Shanghai Automotive Service Co Ltd,Consumer Discretionary,Automobile Components
China,688308.SS,OKE Precision Cutting Tools Co Ltd,Industrials,Machinery
China,688136.SS,Kexing Biopharm Co Ltd,Health Care,Biotechnology
China,688571.SS,Hangzhou Toka Ink Co Ltd,Materials,Chemicals
China,605376.SS,Jiangsu Boqian New Materials Stock Co Ltd,Materials,Metals & Mining
China,688590.SS,Shanghai Newtouch Software Co Ltd,Information Technology,IT Services
China,605183.SS,Quechen Silicon Chemical Co Ltd,Materials,Chemicals
China,601686.SS,Tianjin You Fa Steel Pipe Group Stock Co Ltd,Materials,Metals & Mining
China,688557.SS,BlueSword Intelligent Technology Co Ltd,Industrials,Machinery
China,688578.SS,Shanghai Allist Pharmaceuticals Co Ltd,Health Care,Pharmaceuticals
China,605258.SS,Jiangsu Xiehe Electronic Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605177.SS,Zhejiang East Asia Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,605068.SS,Mingxin New Material Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,688219.SS,Orinko Advanced Plastics Co Ltd,Materials,Chemicals
China,605266.SS,JZJ Chain Drugstore Corp,Consumer Staples,Consumer Staples Distribution & Retail
China,688160.SS,Kinco Automation Shanghai Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688057.SS,Jiangxi JDL Environmental Protection Co Ltd,Industrials,Machinery
China,688135.SS,Guangdong Leadyo IC Testing Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688529.SS,Dalian Haosen Intelligent Manufacturing Co Ltd,Industrials,Machinery
China,605007.SS,Wuzhou Special Paper Group Co Ltd,Materials,Paper & Forest Products
China,605169.SS,Xinjiang Hongtong Natural Gas Co Ltd,Energy,"Oil, Gas & Consumable Fuels"
China,688221.SS,Frontier Biotechnologies Inc,Health Care,Biotechnology
China,688179.SS,Shanghai Aladdin Biochemical Technology Co Ltd,Materials,Chemicals
China,688129.SS,Donglai Coating Technology Shanghai Co Ltd,Materials,Chemicals
China,688788.SS,ShenZhen Consys Science&Technology Co Ltd,Industrials,Aerospace & Defense
China,605058.SS,Changzhou Aohong Electronics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,601568.SS,Shaanxi Beiyuan Chemical Industry Group Co Ltd,Materials,Chemicals
China,688386.SS,Pan Asian Microvent Tech Jiangsu Corp,Materials,Chemicals
China,688330.SS,Shanghai Holystar Electrical Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605338.SS,Zhongyin Babi Food Co Ltd,Consumer Staples,Food Products
China,605336.SS,Zhejiang Sanfer Electric Co Ltd,Consumer Discretionary,Household Durables
China,605099.SS,CoCreation Grass Co Ltd,Consumer Discretionary,Leisure Products
China,605018.SS,Changhua Holding Group Co Ltd,Consumer Discretionary,Automobile Components
China,688093.SS,Suzhou Shihua New Material Technology Co Ltd,Materials,Chemicals
China,688585.SS,Swancor Advanced Materials Co Ltd,Materials,Chemicals
China,605136.SS,Shanghai Lily & Beauty Cosmetics Co Ltd,Consumer Discretionary,Specialty Retail
China,688013.SS,Touchstone International Medical Science Co Ltd,Health Care,Health Care Equipment & Supplies
China,605218.SS,Ways Electron Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688595.SS,Chipsea Technologies Shenzhen Corp Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,601187.SS,Xiamen Bank Co Ltd,Financials,Banks
China,605111.SS,Wuxi Nce Power Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688526.SS,Wuhan Keqian Biology Co Ltd,Health Care,Pharmaceuticals
China,605369.SS,Zhejiang Gongdong Medical Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,688156.SS,Road Biology Environmental Protection Technology Co Ltd,Industrials,Commercial Services & Supplies
China,688127.SS,Zhejiang Lante Optics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688536.SS,3Peak Inc,Information Technology,Semiconductors & Semiconductor Equipment
China,605116.SS,Aurisco Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,605050.SS,Friend Co Ltd,Materials,Metals & Mining
China,688301.SS,iRay Group,Health Care,Health Care Equipment & Supplies
China,688577.SS,Zhejiang Headman Machinery Co Ltd,Industrials,Machinery
China,605358.SS,Hangzhou Lion Microelectronics Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,603112.SS,Shanxi Huaxiang Group Co Ltd,Industrials,Machinery
China,688551.SS,Kewell Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605009.SS,Hangzhou Haoyue Personal Care Co Ltd,Consumer Staples,Personal Care Products
China,688559.SS,Hymson Laser Technology Group Co Ltd,Industrials,Machinery
China,603565.SS,Shanghai Zhonggu Logistics Co Ltd,Industrials,Marine Transportation
China,601702.SS,Shanghai Huafon Aluminium Corp,Materials,Metals & Mining
China,688390.SS,GoodWe Technologies Co Ltd,Industrials,Electrical Equipment
China,688378.SS,Jilin OLED Material Tech Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688056.SS,Beijing LabTech Instruments Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605006.SS,Shandong Fiberglass Group Co Ltd,Materials,Chemicals
China,688550.SS,XiAn Manareco New Materials Co Ltd,Materials,Chemicals
China,605128.SS,Shanghai Yanpu Metal Products Co Ltd,Consumer Discretionary,Automobile Components
China,688569.SS,Beijing Tieke Shougang Railway-Tech Co Ltd,Industrials,Machinery
China,688513.SS,Chengdu Easton Biopharmaceuticals Co Ltd,Health Care,Pharmaceuticals
China,688017.SS,Leader Harmonious Drive Systems Co Ltd,Industrials,Machinery
China,603155.SS,Xinyaqiang Silicon Chemistry Co Ltd,Materials,Chemicals
China,688408.SS,Arctech Solar Holding Co Ltd,Industrials,Electrical Equipment
China,688289.SS,Sansure Biotech Inc,Health Care,Health Care Equipment & Supplies
China,688215.SS,Zhejiang Risun Intelligent Technology Co Ltd,Industrials,Machinery
China,605178.SS,Beijing New Space Technology Co Ltd,Industrials,Construction & Engineering
China,688356.SS,Jenkem Technology Co Ltd,Health Care,Pharmaceuticals
China,605123.SS,Wuxi Paike New Materials Technology Co Ltd,Materials,Metals & Mining
China,605255.SS,Ningbo Tip Rubber Technology Co Ltd,Consumer Discretionary,Automobile Components
China,605008.SS,Ningbo Changhong Polymer Scientific and Technical Inc,Materials,Chemicals
China,688596.SS,Shanghai GenTech Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688393.SS,Guangzhou LBP Medicine Science & Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,688379.SS,Hangzhou Huaguang Advanced Welding Materials Co Ltd,Materials,Metals & Mining
China,603931.SS,Hangzhou Greenda Electronic Materials Co Ltd,Materials,Chemicals
China,688055.SS,InfoVision Optoelectronics Kunshan Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605388.SS,Juneyao Grand Healthy Drinks Co Ltd,Consumer Staples,Food Products
China,605003.SS,ZhongWang Fabric Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,688229.SS,Bonree Data Technology Co Ltd,Information Technology,Software
China,688335.SS,Shanghai CEO Environmental Protection Technology Co Ltd,Industrials,Machinery
China,688519.SS,Nanya New Material Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688065.SS,Cathay Biotech Inc,Materials,Chemicals
China,688313.SS,Henan Shijia Photons Technology Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,605366.SS,Jiangxi Hungpai New Material Co Ltd,Materials,Chemicals
China,688155.SS,Shanghai SK Automation Technology Co Ltd,Consumer Discretionary,Automobile Components
China,605066.SS,Zhejiang Tengen Electrics Co Ltd,Industrials,Electrical Equipment
China,688339.SS,Beijing SinoHytec Co Ltd,Industrials,Machinery
China,688286.SS,Memsensing Microsystems Suzhou China Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605100.SS,Power HF Co Ltd,Industrials,Machinery
China,688556.SS,Qingdao Gaoce Technology Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,605158.SS,Zhejiang Huada New Materials Co Ltd,Materials,Metals & Mining
China,688338.SS,Beijing Succeeder Technology Inc,Health Care,Health Care Equipment & Supplies
China,605399.SS,Jiangxi Chenguang New Materials Co Ltd,Materials,Chemicals
China,688586.SS,Hefei Jianghang Aircraft Equipment Co Ltd,Industrials,Aerospace & Defense
China,688311.SS,Chengdu M&S Electronics Technology Co Ltd,Industrials,Aerospace & Defense
China,605222.SS,Shanghai QiFan Cable Co Ltd,Industrials,Electrical Equipment
China,688050.SS,Eyebright Medical Technology Beijing Co Ltd,Health Care,Health Care Equipment & Supplies
China,605318.SS,Fsilon Furnishing and Construction Materials Corp,Consumer Discretionary,Household Durables
China,603408.SS,Runner Xiamen Corp,Industrials,Building Products
China,605118.SS,Xiamen Leading Optics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605333.SS,Kunshan Huguang Auto Harness Co Ltd,Consumer Discretionary,Automobile Components
China,688561.SS,Qi An Xin Technology Group Inc,Information Technology,Software
China,605088.SS,GSP Automotive Group Wenzhou Co Ltd,Consumer Discretionary,Automobile Components
China,688069.SS,Wuxi Delinhai Environmental Technology Co Ltd,Industrials,Commercial Services & Supplies
China,688589.SS,Leaguer Shenzhen Microelectronics Corp,Information Technology,Semiconductors & Semiconductor Equipment
China,688508.SS,Wuxi Chipown Micro-electronics Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688336.SS,Sunshine Guojian Pharmaceutical Shanghai Co Ltd,Health Care,Biotechnology
China,688418.SS,Genew Technologies Co Ltd,Information Technology,Communications Equipment
China,688500.SS,HCR Co Ltd,Industrials,Professional Services
China,688488.SS,Jiangsu Aidea Pharmaceutical Co Ltd,Health Care,Biotechnology
China,688580.SS,Nanjing Vishee Medical Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,688579.SS,Dareway Software Co Ltd,Information Technology,Software
China,688567.SS,Farasis Energy Gan Zhou Co Ltd,Industrials,Electrical Equipment
China,605108.SS,TongQingLou Catering Co Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
China,688309.SS,Niutech Environment Technology Corp,Industrials,Commercial Services & Supplies
China,688165.SS,EFORT Intelligent Robot Co Ltd,Industrials,Machinery
China,688060.SS,Jiangsu Yunyong Electronics and Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,605188.SS,Jiangxi Guoguang Commercial Chains Co Ltd,Consumer Staples,Consumer Staples Distribution & Retail
China,605199.SS,Hainan Huluwa Pharmaceutical Group Co Ltd,Health Care,Pharmaceuticals
China,688027.SS,Quantum CTEK Co Ltd,Information Technology,Communications Equipment
China,688568.SS,Geovis Technology Co Ltd,Information Technology,Software
China,688377.SS,Nanjing Develop Advanced Manufacturing Co Ltd,Energy,Energy Equipment & Services
China,688277.SS,Tinavi Medical Technologies Co Ltd,Health Care,Health Care Equipment & Supplies
China,688600.SS,Anhui Wanyi Science and Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688558.SS,Nantong Guosheng Intelligence Technology Group Co Ltd,Industrials,Machinery
China,688528.SS,Chengdu Qinchuan IoT Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603087.SS,Gan & Lee Pharmaceuticals,Health Care,Biotechnology
China,601399.SS,Sinomach Heavy Equipment Group Co Ltd,Industrials,Machinery
China,688518.SS,Shenzhen United Winners Laser Co Ltd,Industrials,Machinery
China,688520.SS,Sinocelltech Group Ltd,Health Care,Biotechnology
China,688106.SS,Jinhong Gas Co Ltd,Materials,Chemicals
China,688004.SS,Beijing Bohui Science & Technology Co Ltd,Information Technology,Software
China,688312.SS,Shenzhen Yanmade Technology Inc,Information Technology,"Electronic Equipment, Instruments & Components"
China,688157.SS,Sokan New Materials Group Co Ltd,Materials,Chemicals
China,605288.SS,Changzhou Kaidi Electrical Inc,Industrials,Electrical Equipment
China,601827.SS,Chongqing Sanfeng Environment Group Corp Ltd,Utilities,Independent Power and Renewable Electricity Producers
China,688360.SS,Damon Technology Group Co Ltd,Industrials,Machinery
China,605166.SS,Hangzhou Juheshun New Material Co Ltd,Materials,Chemicals
China,688516.SS,Wuxi Autowell Technology Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,605001.SS,Qingdao Victall Railway Co Ltd,Industrials,Machinery
China,688598.SS,KBC Corporation Ltd,Materials,Chemicals
China,688566.SS,Jiangsu Jibeier Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,601778.SS,Jinko Power Technology Co Ltd,Utilities,Independent Power and Renewable Electricity Producers
China,605168.SS,Three's Company Media Group Co Ltd,Communication Services,Media
China,688588.SS,Linkage Software Co Ltd,Information Technology,Software
China,688466.SS,GreenTech Environmental Co Ltd,Utilities,Water Utilities
China,603950.SS,Xiangyang Changyuandonggu Industry Co Ltd,Consumer Discretionary,Automobile Components
China,688365.SS,Hangzhou Raycloud Technology Co Ltd,Information Technology,Software
China,603212.SS,Cybrid Technologies Inc,Information Technology,Semiconductors & Semiconductor Equipment
China,603439.SS,Guizhou Sanli Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,688318.SS,Shenzhen Fortune Trend Technology Co Ltd,Information Technology,Software
China,603682.SS,Shanghai Golden Union Commercial Management Co Ltd,Real Estate,Real Estate Management & Development
China,603095.SS,Zhejiang Yuejian Intelligent Equipment Co Ltd,Industrials,Machinery
China,688222.SS,HitGen Inc,Health Care,Life Sciences Tools & Services
China,688085.SS,Shanghai Sanyou Medical Co Ltd,Health Care,Health Care Equipment & Supplies
China,688096.SS,Jiangsu Jingyuan Environmental Protection Co Ltd,Industrials,Machinery
China,688189.SS,Hunan Nucien Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,688228.SS,Ucap Cloud Information Technology Co Ltd,Information Technology,IT Services
China,603221.SS,Elegant Home-Tech Co Ltd,Industrials,Building Products
China,688051.SS,RocKontrol Technology Group Co Ltd,Information Technology,IT Services
China,603353.SS,Hunan Heshun Petroleum Co Ltd,Consumer Discretionary,Specialty Retail
China,603948.SS,Zhejiang Jianye Chemical Co Ltd,Materials,Chemicals
China,688233.SS,Thinkon Semiconductor Jinzhou Corp,Information Technology,Semiconductors & Semiconductor Equipment
China,601696.SS,BOC International China Co Ltd,Financials,Capital Markets
China,688177.SS,Bio-Thera Solutions Ltd,Health Care,Biotechnology
China,688200.SS,Beijing Huafeng Test & Control Technology Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,603949.SS,Xuelong Group Co Ltd,Consumer Discretionary,Automobile Components
China,688090.SS,Guangzhou Risong Intelligent Technology Holding Co Ltd,Industrials,Machinery
China,688208.SS,Autel Intelligent Technology Corp Ltd,Consumer Discretionary,Automobile Components
China,603719.SS,Bestore Co Ltd,Consumer Staples,Food Products
China,688080.SS,Beijing InHand Networks Technology Co Ltd,Information Technology,Communications Equipment
China,688398.SS,Fujian Supertech Advanced Material Co Ltd,Industrials,Machinery
China,688186.SS,Zhangjiagang Guangda Special Material Co Ltd,Materials,Metals & Mining
China,688298.SS,Zhejiang Orient Gene Biotech Co Ltd,Health Care,Biotechnology
China,603290.SS,StarPower Semiconductor Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688266.SS,Suzhou Zelgen Biopharmaceuticals Co Ltd,Health Care,Biotechnology
China,688159.SS,Shenzhen Neoway Technology Co Ltd,Information Technology,Communications Equipment
China,688026.SS,Guangzhou Jet Bio-Filtration Co Ltd,Health Care,Health Care Equipment & Supplies
China,688158.SS,UCloud Technology Co Ltd,Information Technology,IT Services
China,688100.SS,Willfar Information Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688278.SS,Xiamen Amoytop Biotech Co Ltd,Health Care,Biotechnology
China,688178.SS,Nanjing Wondux Environmental Protection Technology Corp Ltd,Industrials,Commercial Services & Supplies
China,603551.SS,AUPU Intelligent Technology Corp Ltd,Consumer Discretionary,Household Durables
China,688181.SS,Beijing Bayi Space LCD Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688081.SS,Wuhan Xingtu Xinke Electronics Co Ltd,Industrials,Aerospace & Defense
China,603109.SS,Senci Electric Machinery Co Ltd,Industrials,Electrical Equipment
China,688078.SS,Beijing LongRuan Technologies Inc,Information Technology,Software
China,688268.SS,Guangdong Huate Gas Co Ltd,Materials,Chemicals
China,688123.SS,Giantec Semiconductor Corp,Information Technology,Semiconductors & Semiconductor Equipment
China,601512.SS,China-Singapore Suzhou Industrial Park Development Group Co Ltd,Real Estate,Real Estate Management & Development
China,688089.SS,Cabio Biotech Wuhan Co Ltd,Materials,Chemicals
China,688037.SS,Kingsemi Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,603053.SS,Chengdu Gas Group Corp Ltd,Utilities,Gas Utilities
China,688039.SS,Hangzhou Arcvideo Technology Co Ltd,Information Technology,Software
China,688198.SS,Beijing Balance Medical Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,688218.SS,Jiangsu Beiren Smart Manufacturing Technology Co Ltd,Industrials,Machinery
China,688258.SS,Jiangsu Eazytec Co Ltd,Information Technology,IT Services
China,688118.SS,Primeton Information Technologies Inc,Information Technology,Software
China,688399.SS,Jiangsu Bioperfectus Technologies Co Ltd,Health Care,Health Care Equipment & Supplies
China,688357.SS,Luoyang Jalon Micro-Nano New Materials Co Ltd,Materials,Chemicals
China,688358.SS,Chison Medical Technologies Co Ltd,Health Care,Health Care Equipment & Supplies
China,688310.SS,Maider Medical Industry Equipment Co Ltd,Health Care,Health Care Equipment & Supplies
China,603995.SS,Yongjin Technology Group Co Ltd,Materials,Metals & Mining
China,603390.SS,Guangzhou Tongda Auto Electric Co Ltd,Consumer Discretionary,Automobile Components
China,688138.SS,Shenzhen Qingyi Photomask Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688196.SS,Longyan Zhuoyue New Energy Co Ltd,Energy,"Oil, Gas & Consumable Fuels"
China,688300.SS,Novoray Corp,Materials,Chemicals
China,688101.SS,Suntar Environmental Technology Co Ltd,Industrials,Commercial Services & Supplies
China,688288.SS,Hangzhou Hopechart IoT Technology Co Ltd,Information Technology,Software
China,688128.SS,China National Electric Apparatus Research Institute Co Ltd,Industrials,Electrical Equipment
China,688023.SS,DBAPPSecurity Co Ltd,Information Technology,Software
China,688389.SS,Shenzhen Lifotronic Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,688202.SS,Shanghai Medicilon Inc,Health Care,Life Sciences Tools & Services
China,688166.SS,BrightGene Bio-Medical Technology Co Ltd,Health Care,Pharmaceuticals
China,688363.SS,Bloomage Biotechnology Corp Ltd,Consumer Staples,Personal Care Products
China,688021.SS,Aofu Environmental Technology Co Ltd,Industrials,Machinery
China,688199.SS,Tianjin Jiuri New Materials Co Ltd,Materials,Chemicals
China,688299.SS,Ningbo Solartron Technology Co Ltd,Materials,Chemicals
China,688058.SS,Beijing Baolande Software Corp,Information Technology,Software
China,688369.SS,BeiJing Seeyon Internet Software Corp,Information Technology,Software
China,688025.SS,Shenzhen JPT Opto-Electronics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688108.SS,Sino Medical Sciences Technology Inc,Health Care,Health Care Equipment & Supplies
China,603610.SS,Keeson Technology Corp Ltd,Consumer Discretionary,Household Durables
China,688139.SS,Qingdao Haier Biomedical Co Ltd,Health Care,Health Care Equipment & Supplies
China,688098.SS,Shanghai Shen Lian Biomedical Corp,Health Care,Pharmaceuticals
China,603489.SS,Bafang Electric Suzhou Co Ltd,Consumer Discretionary,Leisure Products
China,688368.SS,Shanghai Bright Power Semiconductor Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688030.SS,Hillstone Networks Co Ltd,Information Technology,IT Services
China,688068.SS,Beijing Hotgen Biotech Co Ltd,Health Care,Life Sciences Tools & Services
China,688116.SS,Jiangsu Cnano Technology Co Ltd,Materials,Chemicals
China,603815.SS,Anhui Gourgen Traffic Construction Co Ltd,Industrials,Construction & Engineering
China,603786.SS,Keboda Technology Co Ltd,Consumer Discretionary,Automobile Components
China,688168.SS,Beijing ABT Networks Co Ltd,Information Technology,Software
China,603927.SS,Sinosoft Co Ltd,Information Technology,Software
China,603093.SS,Nanhua Futures Co Ltd,Financials,Capital Markets
China,603755.SS,Qingdao Richen Food Co Ltd,Consumer Staples,Food Products
China,603992.SS,Xiamen Solex High-Tech Industries Co Ltd,Industrials,Building Products
China,603115.SS,Nantong Haixing Electronics Co Ltd,Industrials,Electrical Equipment
China,688321.SS,Shenzhen Chipscreen Biosciences Co Ltd,Health Care,Pharmaceuticals
China,688099.SS,Amlogic Shanghai Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,603662.SS,Keli Sensing Technology Ningbo Co Ltd,Industrials,Electrical Equipment
China,603613.SS,Beijing United Information Technology Co Ltd,Industrials,Trading Companies & Distributors
China,688015.SS,Traffic Control Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688066.SS,Piesat Information Technology Co Ltd,Information Technology,Software
China,688388.SS,Guangdong Jiayuan Technology Co Ltd,Industrials,Electrical Equipment
China,603279.SS,Jingjin Equipment Inc,Industrials,Machinery
China,688020.SS,Guangzhou Fangbang Electronics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688022.SS,Suzhou Harmontronics Automation Technology Co Ltd,Industrials,Machinery
China,688028.SS,Beijing Worldia Diamond Tools Co Ltd,Industrials,Machinery
China,688033.SS,Beijing Tianyishangjia High-tech Materials Corp Ltd,Industrials,Machinery
China,688016.SS,Shanghai MicroPort Endovascular MedTech Group Co Ltd,Health Care,Health Care Equipment & Supplies
China,688029.SS,Micro-Tech Nanjing Co Ltd,Health Care,Health Care Equipment & Supplies
China,688088.SS,ArcSoft Corp Ltd,Information Technology,Software
China,688122.SS,Western Superconducting Technologies Co Ltd,Materials,Metals & Mining
China,688010.SS,Fujian Forecam Optics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688011.SS,Harbin Xinguang Optic Electronics Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688018.SS,Espressif Systems Shanghai Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688019.SS,Anji Microelectronics Technology Shanghai Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,688333.SS,XiAn Bright Laser Technologies Co Ltd,Industrials,Machinery
China,688005.SS,Ningbo Ronbay New Energy Technology Co Ltd,Industrials,Electrical Equipment
China,688007.SS,Appotronics Corp Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603236.SS,Quectel Wireless Solutions Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603530.SS,Jiangsu Shemar Electric Co Ltd,Industrials,Electrical Equipment
China,688006.SS,Zhejiang HangKe Technology Incorporated Co,Industrials,Electrical Equipment
China,688002.SS,Raytron Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
